,sortedIml...1.,sortedIml...6.,sortedIml...2.,genreRank,timeID,sortedIml...7.
1049,2012-10-05 16:38:03,Bach: Well-Tempered Clavier_ Book 1 - Fugue _1 In C_ BWV 846,Classical Solo Instrumental,3,136,Bach: The Well-Tempered Clavier [Disc 1]
1050,2012-10-05 16:40:11,Bach: Well-Tempered Clavier_ Book 1 - Prelude _2 In C Minor_ BWV 847,Classical Solo Instrumental,3,136,Bach: The Well-Tempered Clavier [Disc 1]
1051,2012-10-05 16:41:49,Bach: Well-Tempered Clavier_ Book 1 - Fugue _2 In C Minor_ BWV 847,Classical Solo Instrumental,3,136,Bach: The Well-Tempered Clavier [Disc 1]
1052,2012-10-05 16:42:54,Bach: Well-Tempered Clavier_ Book 1 - Prelude _3 In C Sharp_ BWV 848,Classical Solo Instrumental,3,136,Bach: The Well-Tempered Clavier [Disc 1]
1053,2012-10-05 16:45:00,Bach: Well-Tempered Clavier_ Book 1 - Fugue _3 In C Sharp_ BWV 848,Classical Solo Instrumental,3,136,Bach: The Well-Tempered Clavier [Disc 1]
1054,2012-10-05 16:47:41,Bach: Well-Tempered Clavier_ Book 1 - Prelude _4 In C Sharp Minor_ BWV 849,Classical Solo Instrumental,3,136,Bach: The Well-Tempered Clavier [Disc 1]
1055,2012-10-05 16:50:50,Bach: Well-Tempered Clavier_ Book 1 - Fugue _4 In C Sharp Minor_ BWV 849,Classical Solo Instrumental,3,136,Bach: The Well-Tempered Clavier [Disc 1]
1056,2012-10-05 16:51:56,Bach: Well-Tempered Clavier_ Book 1 - Prelude _5 In D_ BWV 850,Classical Solo Instrumental,3,136,Bach: The Well-Tempered Clavier [Disc 1]
1057,2012-10-05 16:53:41,Bach: Well-Tempered Clavier_ Book 1 - Fugue _5 In D_ BWV 850,Classical Solo Instrumental,3,136,Bach: The Well-Tempered Clavier [Disc 1]
1058,2012-10-05 16:55:01,Bach: Well-Tempered Clavier_ Book 1 - Prelude _6 In D Minor_ BWV 851,Classical Solo Instrumental,3,136,Bach: The Well-Tempered Clavier [Disc 1]
1059,2012-10-05 16:56:46,Bach: Well-Tempered Clavier_ Book 1 - Fugue _6 In D Minor_ BWV 851,Classical Solo Instrumental,3,136,Bach: The Well-Tempered Clavier [Disc 1]
1060,2012-10-05 17:01:00,Bach: Well-Tempered Clavier_ Book 1 - Prelude _7 In E Flat_ BWV 852,Classical Solo Instrumental,3,137,Bach: The Well-Tempered Clavier [Disc 1]
1061,2012-10-05 17:02:47,Bach: Well-Tempered Clavier_ Book 1 - Fugue _7 In E Flat_ BWV 852,Classical Solo Instrumental,3,137,Bach: The Well-Tempered Clavier [Disc 1]
1062,2012-10-05 17:06:27,Bach: Well-Tempered Clavier_ Book 1 - Prelude _8 In E Flat Minor_ BWV 853,Classical Solo Instrumental,3,137,Bach: The Well-Tempered Clavier [Disc 1]
1063,2012-10-05 17:11:43,Bach: Well-Tempered Clavier_ Book 1 - Fugue _8 In D Sharp Minor_ BWV 853,Classical Solo Instrumental,3,137,Bach: The Well-Tempered Clavier [Disc 1]
1064,2012-10-05 17:13:18,Bach: Well-Tempered Clavier_ Book 1 - Prelude _9 In E_ BWV 854,Classical Solo Instrumental,3,137,Bach: The Well-Tempered Clavier [Disc 1]
1065,2012-10-05 17:14:24,Bach: Well-Tempered Clavier_ Book 1 - Fugue _9 In E_ BWV 854,Classical Solo Instrumental,3,137,Bach: The Well-Tempered Clavier [Disc 1]
1066,2012-10-05 17:17:14,Bach: Well-Tempered Clavier_ Book 1 - Prelude _10 In E Minor_ BWV 855,Classical Solo Instrumental,3,137,Bach: The Well-Tempered Clavier [Disc 1]
1067,2012-10-05 17:18:18,Bach: Well-Tempered Clavier_ Book 1 - Fugue _10 In E Minor_ BWV 855,Classical Solo Instrumental,3,137,Bach: The Well-Tempered Clavier [Disc 1]
1068,2012-10-05 17:19:16,Bach: Well-Tempered Clavier_ Book 1 - Prelude _11 In F_ BWV 856,Classical Solo Instrumental,3,137,Bach: The Well-Tempered Clavier [Disc 1]
1069,2012-10-05 17:20:37,Bach: Well-Tempered Clavier_ Book 1 - Fugue _11 In F_ BWV 856,Classical Solo Instrumental,3,137,Bach: The Well-Tempered Clavier [Disc 1]
1070,2012-10-05 17:25:34,Bach: Well-Tempered Clavier_ Book 1 - Prelude _12 In F Minor_ BWV 857,Classical Solo Instrumental,3,137,Bach: The Well-Tempered Clavier [Disc 1]
1071,2012-10-05 17:29:03,Bach: Well-Tempered Clavier_ Book 1 - Fugue _12 In F Minor_ BWV 857,Classical Solo Instrumental,3,137,Bach: The Well-Tempered Clavier [Disc 1]
1072,2012-10-05 17:31:20,Bach: Well-Tempered Clavier_ Book 1 - Prelude _13 In F Sharp_ BWV 858,Classical Solo Instrumental,3,137,Bach: The Well-Tempered Clavier [Disc 1]
1073,2012-10-05 17:33:39,Bach: Well-Tempered Clavier_ Book 1 - Fugue _13 In F Sharp_ BWV 858,Classical Solo Instrumental,3,137,Bach: The Well-Tempered Clavier [Disc 1]
1074,2012-10-05 17:34:40,Bach: Well-Tempered Clavier_ Book 1 - Prelude _14 In F Sharp Minor_ BWV 859,Classical Solo Instrumental,3,137,Bach: The Well-Tempered Clavier [Disc 1]
1075,2012-10-05 17:38:34,Bach: Well-Tempered Clavier_ Book 1 - Fugue _14 In F Sharp Minor_ BWV 859,Classical Solo Instrumental,3,137,Bach: The Well-Tempered Clavier [Disc 1]
1076,2012-10-05 17:39:17,Bach: Well-Tempered Clavier_ Book 1 - Prelude _15 In G_ BWV 860,Classical Solo Instrumental,3,137,Bach: The Well-Tempered Clavier [Disc 1]
1077,2012-10-05 17:41:41,Bach: Well-Tempered Clavier_ Book 1 - Fugue _15 In G_ BWV 860,Classical Solo Instrumental,3,137,Bach: The Well-Tempered Clavier [Disc 1]
1078,2012-10-05 17:44:11,Bach: Well-Tempered Clavier_ Book 1 - Prelude _16 In G Minor_ BWV 861,Classical Solo Instrumental,3,137,Bach: The Well-Tempered Clavier [Disc 1]
1079,2012-10-05 17:46:31,Bach: Well-Tempered Clavier_ Book 1 - Fugue _16 In G Minor_ BWV 861,Classical Solo Instrumental,3,137,Bach: The Well-Tempered Clavier [Disc 1]
1080,2012-10-05 17:47:54,Bach: Well-Tempered Clavier_ Book 1 - Prelude _17 In A Flat_ BWV 862,Classical Solo Instrumental,3,137,Bach: The Well-Tempered Clavier [Disc 2]
1081,2012-10-05 17:49:28,Bach: Well-Tempered Clavier_ Book 1 - Fugue _17 In A Flat_ BWV 862,Classical Solo Instrumental,3,137,Bach: The Well-Tempered Clavier [Disc 2]
1082,2012-10-05 17:50:50,Bach: Well-Tempered Clavier_ Book 1 - Prelude _18 In G Sharp Minor_ BWV 863,Classical Solo Instrumental,3,137,Bach: The Well-Tempered Clavier [Disc 2]
1083,2012-10-05 17:52:39,Bach: Well-Tempered Clavier_ Book 1 - Fugue _18 In G Sharp_ BWV 863,Classical Solo Instrumental,3,137,Bach: The Well-Tempered Clavier [Disc 2]
1084,2012-10-05 17:53:39,Bach: Well-Tempered Clavier_ Book 1 - Prelude _19 In A_ BWV 864,Classical Solo Instrumental,3,137,Bach: The Well-Tempered Clavier [Disc 2]
1085,2012-10-05 17:56:05,Bach: Well-Tempered Clavier_ Book 1 - Fugue _19 In A_ BWV 864,Classical Solo Instrumental,3,137,Bach: The Well-Tempered Clavier [Disc 2]
1086,2012-10-05 17:57:16,Bach: Well-Tempered Clavier_ Book 1 - Prelude _20 In A Minor_ BWV 865,Classical Solo Instrumental,3,137,Bach: The Well-Tempered Clavier [Disc 2]
1087,2012-10-05 18:00:43,Bach: Well-Tempered Clavier_ Book 1 - Fugue _20 In A Minor_ BWV 865,Classical Solo Instrumental,3,138,Bach: The Well-Tempered Clavier [Disc 2]
1088,2012-10-05 18:01:53,Bach: Well-Tempered Clavier_ Book 1 - Prelude _21 In B Flat_ BWV 866,Classical Solo Instrumental,3,138,Bach: The Well-Tempered Clavier [Disc 2]
1089,2012-10-06 17:05:24,はなればなれ,Alternative & Punk,2,161,best
1090,2012-10-06 17:10:47,パンと蜜をめしあがれ,Alternative & Punk,2,161,best
1091,2012-10-06 17:14:12,雲ゆき,Alternative & Punk,2,161,best
1092,2012-10-07 15:07:10,Lesson,Jpop,14,15,Lesson
1093,2012-10-07 15:20:19,Hardcore Life,none,1,15,299792458
1094,2012-10-07 15:56:31,ベートーヴェン:ピアノ・ソナタ第30番 作品109～第1楽章,Classical,4,15,グレン・グールド 坂本龍一セレクション[DISC1]
1095,2012-10-07 15:58:24,Bach: Goldberg Variations_ BWV 988 - Aria,Classical Solo Instrumental,3,15,Bach: Goldberg Variations
1096,2012-10-07 16:01:29,Bach: Goldberg Variations_ BWV 988 - Aria,Classical Solo Instrumental,3,16,Bach: Goldberg Variations
1097,2012-10-07 16:07:40,To Build A Home,Electronica_Dance,8,16,Ma Fluer
1098,2012-10-07 16:12:15,Familiar Ground,Electronica_Dance,8,16,Ma Fluer
1099,2012-10-07 16:17:30,Child Song,Electronica_Dance,8,16,Ma Fluer
1100,2012-10-07 16:22:33,Music Box,Electronica_Dance,8,16,Ma Fluer
1101,2012-10-07 16:25:16,Prelude,Electronica_Dance,8,16,Ma Fluer
1102,2012-10-07 16:31:11,As The Stars Fall,Electronica_Dance,8,16,Ma Fluer
1103,2012-10-07 16:34:14,Into You,Electronica_Dance,8,16,Ma Fluer
1104,2012-10-07 16:38:46,Ma Fleur,Electronica_Dance,8,16,Ma Fluer
1105,2012-10-07 16:45:52,In Your Eyes,Progressive Synth Pop,31,16,Letur-Lefr　Hi-res
1106,2012-10-07 16:48:16,909 Day,Progressive Synth Pop,31,16,Letur-Lefr　Hi-res
1107,2012-10-07 16:49:46,Glowe,Progressive Synth Pop,31,16,Letur-Lefr　Hi-res
1108,2012-10-07 16:51:16,Glowe,Progressive Synth Pop,31,16,Letur-Lefr　Hi-res
1109,2012-10-07 16:54:58,FM,Progressive Synth Pop,31,16,Letur-Lefr　Hi-res
1110,2012-10-07 16:58:48,In My Light,Progressive Synth Pop,31,16,Letur-Lefr　Hi-res
1111,2012-10-07 17:17:08,気球にのって,Pop,5,17,yanokami
1112,2012-10-07 17:22:09,David,Pop,5,17,yanokami
1113,2012-10-07 17:26:34,終りの季節,Pop,5,17,yanokami
1114,2012-10-07 17:31:25,おおきいあい,Pop,5,17,yanokami
1115,2012-10-07 17:36:24,Too Good to be True -yanokami version-,Pop,5,17,yanokami
1116,2012-10-07 17:41:32,You Showed Me,Pop,5,17,yanokami
1117,2012-10-07 17:45:12,La La Means I Love You,Pop,5,17,yanokami
1118,2012-10-07 17:50:49,Night Train Home -yanokami version-,Pop,5,17,yanokami
1119,2012-10-07 17:56:59,Full Bloom,Pop,5,17,yanokami
1120,2012-10-07 18:00:41,恋は桃色,Pop,5,18,yanokami
1121,2012-10-07 18:15:08,ATP Jam Session 24.04.2005,オルタナティブ,19,18,ATP Bootleg 24.04.2005
1122,2012-10-07 18:19:20,And It Rained All Night (Burial remix),エレクトロニック,11,18,The Eraser: Remixes
1123,2012-10-07 18:24:55,Skip Divided (Modeselektor remix),エレクトロニック,11,18,The Eraser: Remixes
1124,2012-10-07 18:29:05,Analyse (Various remix),エレクトロニック,11,18,The Eraser: Remixes
1125,2012-10-07 18:35:01,Atoms for Peace (Four Tet remix),エレクトロニック,11,18,The Eraser: Remixes
1126,2012-10-07 18:41:10,Black Swan (Cristian Vogel Spare Parts remix),エレクトロニック,11,18,The Eraser: Remixes
1127,2012-10-07 18:49:00,Black Swan (Vogel Bonus Beat Eraser remix),エレクトロニック,11,18,The Eraser: Remixes
1128,2012-10-07 18:54:17,Harrowdown Hill (The Bug remix),エレクトロニック,11,18,The Eraser: Remixes
1129,2012-10-07 20:08:19,Kindhearted Woman Blues,ブルース,12,20,Genius Of The Blues
1130,2012-10-07 20:11:19,I Believe I'll Dust My Broom,ブルース,12,20,Genius Of The Blues
1131,2012-10-07 20:14:18,Sweet Home Chicago,ブルース,12,20,Genius Of The Blues
1132,2012-10-07 20:17:10,Rambling On My MInd,ブルース,12,20,Genius Of The Blues
1133,2012-10-07 20:20:03,When You Got A Good Friend,ブルース,12,20,Genius Of The Blues
1134,2012-10-07 20:22:48,Come On In My Kitchen,ブルース,12,20,Genius Of The Blues
1135,2012-10-07 20:25:49,Terraplane Blues,ブルース,12,20,Genius Of The Blues
1136,2012-10-07 20:28:29,Phonograph Blues,ブルース,12,20,Genius Of The Blues
1137,2012-10-07 20:31:19,32-20 Blues,ブルース,12,20,Genius Of The Blues
1138,2012-10-07 20:34:17,They're Red Hot,ブルース,12,20,Genius Of The Blues
1139,2012-10-07 20:36:49,Dead Shrimp Blues,ブルース,12,20,Genius Of The Blues
1140,2012-10-07 20:39:29,Cross Road Blues,ブルース,12,20,Genius Of The Blues
1141,2012-10-07 20:41:59,Walking Blues,ブルース,12,20,Genius Of The Blues
1142,2012-10-07 20:44:38,Last Fair Deal Gone Down,ブルース,12,20,Genius Of The Blues
1143,2012-10-07 20:47:29,Preaching Blues (Up Jumped The Devil),ブルース,12,20,Genius Of The Blues
1144,2012-10-07 20:50:04,If I Had Possession Over Judgment Day,ブルース,12,20,Genius Of The Blues
1145,2012-10-07 20:52:33,Stones In My Passway,ブルース,12,20,Genius Of The Blues
1146,2012-10-07 20:55:10,I'm A Steady Rollin' Man,ブルース,12,20,Genius Of The Blues
1147,2012-10-07 20:57:35,From Four Till Late,ブルース,12,20,Genius Of The Blues
1148,2012-10-07 21:00:12,Hell Hound On My Trail,ブルース,12,21,Genius Of The Blues
1149,2012-10-07 21:02:30,Little Queen Of Spades,ブルース,12,21,Genius Of The Blues
1150,2012-10-07 21:04:52,Malted Milk,ブルース,12,21,Genius Of The Blues
1151,2012-10-07 21:07:20,Drunken Hearted Man,ブルース,12,21,Genius Of The Blues
1152,2012-10-07 21:09:55,Me And The Devil Blues,ブルース,12,21,Genius Of The Blues
1153,2012-10-07 21:12:19,Stop Breakin' Down Blues,ブルース,12,21,Genius Of The Blues
1154,2012-10-07 21:15:05,Traveling Riverside Blues,ブルース,12,21,Genius Of The Blues
1155,2012-10-07 21:16:35,The Letter: "P",Electronica_Dance,8,21,Security Screening [Bonus Track]
1156,2012-10-07 21:20:01,With Dirt And Two Texts - Afternoon Version,Electronica_Dance,8,21,Security Screening [Bonus Track]
1157,2012-10-07 21:20:30,Illiterate Interlude,Electronica_Dance,8,21,Security Screening [Bonus Track]
1158,2012-10-07 21:23:47,Keeping Up With Your Quota,Electronica_Dance,8,21,Security Screening [Bonus Track]
1159,2012-10-07 21:24:18,No Special Bed,Electronica_Dance,8,21,Security Screening [Bonus Track]
1160,2012-10-07 21:26:53,Weight Watching,Electronica_Dance,8,21,Security Screening [Bonus Track]
1161,2012-10-07 21:29:48,When The Grip Lets You Go,Electronica_Dance,8,21,Security Screening [Bonus Track]
1162,2012-10-07 21:31:57,Another One Long Gone,Electronica_Dance,8,21,Security Screening [Bonus Track]
1163,2012-10-07 21:33:04,Always It's Gonna Be Like That,Electronica_Dance,8,21,Security Screening [Bonus Track]
1164,2012-10-07 21:36:32,Creating Cyclical Headaches - With Four Tet (Kieran Hebden),Electronica_Dance,8,21,Security Screening [Bonus Track]
1165,2012-10-07 21:37:31,Awakening To A.....,Electronica_Dance,8,21,Security Screening [Bonus Track]
1166,2012-10-08 12:29:04,01 In Your Eyes,none,1,36,Letur-Lefr wav
1167,2012-10-08 12:31:28,02 909 Day,none,1,36,Letur-Lefr wav
1168,2012-10-08 12:32:58,03 Glowe,none,1,36,Letur-Lefr wav
1169,2012-10-08 12:36:41,04 FM,none,1,36,Letur-Lefr wav
1170,2012-10-08 12:40:30,05 In My Light,none,1,36,Letur-Lefr wav
1171,2012-10-12 18:35:52,Stars Aligned_ Webs Spun,エレクトロニック,11,138,Grapes From The Estate
1172,2012-10-12 18:38:43,Forensic Shimmy,Homage,53,138,13 Chambers
1173,2012-10-12 18:42:27,ORENZI,Alternative & Punk,2,138,JP
1174,2012-10-12 18:44:48,Forenoon ～夜明け,Soundtrack,10,138,COMPLETE Best Selection
1175,2012-10-12 18:48:45,Lorenz And Watson,Classical,4,138,BTTB [International Version]
1176,2012-10-12 18:53:27,leonore_+12dB_Q2.0_00250Hz,none,1,138,超脳形成
1177,2012-10-12 18:53:55,kaki_king_+6dB_Q2.0_00125Hz,none,1,138,超脳形成
1178,2012-10-12 18:54:18,kaki_king_+6dB_Q2.0_00250Hz,none,1,138,超脳形成
1179,2012-10-12 18:54:48,jsmp_+12dB_Q2.0_02000Hz,none,1,138,超脳形成
1180,2012-10-12 18:55:25,i_like_rock_+12dB_Q2.0_00250Hz,none,1,138,超脳形成
1181,2012-10-13 13:34:45,Putty Boy Strut,エレクトロニック,11,157,Until the Quiet Comes (Japanese Edition)
1182,2012-10-13 13:37:09,See Thru to U (feat. Erykah Badu),エレクトロニック,11,157,Until the Quiet Comes (Japanese Edition)
1183,2012-10-13 13:39:50,Until the Quiet Comes,エレクトロニック,11,157,Until the Quiet Comes (Japanese Edition)
1184,2012-10-13 13:41:09,DMT Song (feat. Thundercat),エレクトロニック,11,157,Until the Quiet Comes (Japanese Edition)
1185,2012-10-13 13:44:38,The Nightcaller,エレクトロニック,11,157,Until the Quiet Comes (Japanese Edition)
1186,2012-10-13 13:46:20,Only if You Wanna,エレクトロニック,11,157,Until the Quiet Comes (Japanese Edition)
1187,2012-10-13 13:49:53,Electric Candyman (feat. Thom Yorke),エレクトロニック,11,157,Until the Quiet Comes (Japanese Edition)
1188,2012-10-13 13:53:32,Hunger (feat. Niki Randa),エレクトロニック,11,157,Until the Quiet Comes (Japanese Edition)
1189,2012-10-13 13:57:24,Phantasm (feat. Laura Darlington),エレクトロニック,11,157,Until the Quiet Comes (Japanese Edition)
1190,2012-10-13 14:02:03,me Yesterday__Corded,エレクトロニック,11,158,Until the Quiet Comes (Japanese Edition)
1191,2012-10-13 14:08:48,Dream to Me,エレクトロニック,11,158,Until the Quiet Comes (Japanese Edition)
1192,2012-10-13 14:11:36,The Things You Left (Bonus Track for Japan),エレクトロニック,11,158,Until the Quiet Comes (Japanese Edition)
1193,2012-10-13 14:18:47,Lotus Flower,Alternative,28,158,The King Of Limbs
1194,2012-10-13 14:24:03,Lotus Flower,none,1,158,Live at The Echoplex 2009-10-02
1195,2012-10-13 14:29:06,Lotus Flower (Moon Upon A Stick),none,1,158,10-5-2009 - Orpheum Theater - Los Angeles_ CA
1196,2012-10-13 15:27:21,GNG BNG,エレクトロニック,11,159,Warp20 (Chosen)
1197,2012-10-14 10:27:07,Come To Daddy (Pappy Mix),Electronic,18,10,Come To Daddy
1198,2012-10-14 10:30:55,Come To Daddy (Little Lord Fauntleroy Mix),Electronic,18,10,Come To Daddy
1199,2012-10-14 10:39:35,Funny Little Man,Electronic,18,10,Come To Daddy
1200,2012-10-14 10:43:54,Come to Daddy (Mummy Mix),Electronic,18,10,Come To Daddy
1201,2012-10-14 10:46:51,IZ-US,Electronic,18,10,Come To Daddy
1202,2012-10-14 11:31:07,どぉなっちゃってんだよ,Jpop,14,11,エチケット[パープルジャケット]
1203,2012-10-14 11:35:18,アルファイン,Jpop,14,11,エチケット[パープルジャケット]
1204,2012-10-14 11:40:25,モン・シロ,Jpop,14,11,エチケット[パープルジャケット]
1205,2012-10-14 11:45:02,あの娘僕がロングシュート決めたらどんな顔するだろう,Jpop,14,11,エチケット[パープルジャケット]
1206,2012-10-14 11:49:27,だいすき,Jpop,14,11,エチケット[パープルジャケット]
1207,2012-10-14 11:54:20,DATE,Jpop,14,11,エチケット[パープルジャケット]
1208,2012-10-14 11:57:01,祈りの季節,Jpop,14,11,エチケット[パープルジャケット]
1209,2012-10-14 11:58:36,マシュマロハネムーン,Jpop,14,11,エチケット[パープルジャケット]
1210,2012-10-14 12:02:08,セックス,Jpop,14,12,エチケット[パープルジャケット]
1211,2012-10-14 12:07:41,5!! モンキー,Jpop,14,12,エチケット[ピンクジャケット]
1212,2012-10-14 12:10:56,19 (nineteen),Jpop,14,12,エチケット[ピンクジャケット]
1213,2012-10-14 12:16:06,Super Girl,Jpop,14,12,エチケット[ピンクジャケット]
1214,2012-10-14 12:22:11,Co' mon,Jpop,14,12,エチケット[ピンクジャケット]
1215,2012-10-14 12:27:14,カルアミルク,Jpop,14,12,エチケット[ピンクジャケット]
1216,2012-10-14 12:32:13,いじわる,Jpop,14,12,エチケット[ピンクジャケット]
1217,2012-10-14 12:36:35,Adventure,Jpop,14,12,エチケット[ピンクジャケット]
1218,2012-10-14 12:41:31,友人のふり,Jpop,14,12,エチケット[ピンクジャケット]
1219,2012-10-14 12:46:35,だいすき,Jpop,14,12,エチケット[ピンクジャケット]
1220,2012-10-14 12:50:51,どぉなっちゃってんだよ,Pop,5,12,家庭教師
1221,2012-10-14 12:56:02,カルアミルク,Pop,5,12,家庭教師
1222,2012-10-14 12:59:39,(E)na,Pop,5,12,家庭教師
1223,2012-10-14 13:05:39,家庭教師,Pop,5,13,家庭教師
1224,2012-10-14 13:14:39,祈りの季節,Pop,5,13,家庭教師
1225,2012-10-14 13:20:41,ビスケット Love,Pop,5,13,家庭教師
1226,2012-10-14 13:25:40,ステップ UP↑,Pop,5,13,家庭教師
1227,2012-10-14 13:30:08,ペンション,Pop,5,13,家庭教師
1228,2012-10-14 13:36:36,Baby何もかも,ロック,7,13,KING 
1229,2012-10-14 13:41:11,Wanted,ロック,7,13,KING 
1230,2012-10-14 13:44:58,玩具（オモチャ）,ロック,7,13,KING 
1231,2012-10-14 13:50:47,HB・2B・2H,ロック,7,13,KING 
1232,2012-10-14 14:02:25,サーカスナイト,J-Pop,15,14,リトルメロディ
1233,2012-10-14 14:09:27,湘南が遠くなっていく,J-Pop,15,14,リトルメロディ
1234,2012-10-14 14:11:15,きみがなおるひ ほほえみのひ,J-Pop,15,14,リトルメロディ
1235,2012-10-14 14:11:48,劣悪、俗悪、醜悪、最悪,J-Pop,15,14,リトルメロディ
1236,2012-10-14 14:12:48,busy men,J-Pop,15,14,リトルメロディ
1237,2012-10-14 14:13:26,NO HOME,J-Pop,15,14,リトルメロディ
1238,2012-10-14 14:17:30,七夕の人,J-Pop,15,14,リトルメロディ
1239,2012-10-14 14:21:28,銀河を渡る子供たち,J-Pop,15,14,リトルメロディ
1240,2012-10-14 16:25:47,4,Electronica_Dance,8,16,Richard D. James Album
1241,2012-10-14 16:28:02,Cornish Acid,Electronica_Dance,8,16,Richard D. James Album
1242,2012-10-14 16:31:07,Peek 824545201,Electronica_Dance,8,16,Richard D. James Album
1243,2012-10-14 16:34:56,Fingerbib,Electronica_Dance,8,16,Richard D. James Album
1244,2012-10-14 16:37:29,Corn Mouth,Electronica_Dance,8,16,Richard D. James Album
1245,2012-10-14 16:41:33,To Cure A Weakling Child,Electronica_Dance,8,16,Richard D. James Album
1246,2012-10-14 16:43:36,Goon Gumpas,Electronica_Dance,8,16,Richard D. James Album
1247,2012-10-14 16:46:38,Yellow Calx,Electronica_Dance,8,16,Richard D. James Album
1248,2012-10-14 16:51:26,Girl_Boy Song,Electronica_Dance,8,16,Richard D. James Album
1249,2012-10-14 16:54:58,Logon Rock Witch,Electronica_Dance,8,16,Richard D. James Album
1250,2012-10-14 16:59:07,Milkman,Electronica_Dance,8,16,Richard D. James Album
1251,2012-10-14 17:00:32,Inkey$,Electronica_Dance,8,17,Richard D. James Album
1252,2012-10-14 17:50:41,Flim,Electronic,18,17,Come To Daddy
1253,2012-10-14 17:56:10,Atami Free Zone,Alternative & Punk,2,17,NEVER WEAR OUT yOUR SUMMER xxx !!!
1254,2012-10-14 18:09:51,Pills to Kill ma August,Alternative & Punk,2,18,NEVER WEAR OUT yOUR SUMMER xxx !!!
1255,2012-10-14 18:36:25,Man In The Mirror,Pop,5,18,Bad
1256,2012-10-14 18:40:44,Aroma Club,その他,17,18,Live 2004/05/08 Performance 12 @ The Aroma Club
1257,2012-10-14 18:46:49,Gitarrero,none,1,18,Live 2004/05/08 Performance 12 @ The Aroma Club
1258,2012-10-14 18:51:37,Flammende Herzen,その他,17,18,Live 2004/05/08 Performance 12 @ The Aroma Club
1259,2012-10-14 19:11:17,cracked,none,1,19,I'm not fine_thank you.and you?
1260,2012-10-14 19:16:32,ceiling(detuned),none,1,19,I'm not fine_thank you.and you?
1261,2012-10-15 18:27:25,ハイリゲンシュタッド　Heiligenstadt,ロック (一般),62,42,ワルツを踊れ / Tanz Walzer <初回限定盤>
1262,2012-10-15 23:41:46,Giant Fish,ロック,7,47,ベスト オブ くるり Tower Of Music Lover [初回盤] [Disc 3]
1263,2012-10-15 23:45:00,さっきの女の子,ロック,7,47,ベスト オブ くるり Tower Of Music Lover [初回盤] [Disc 3]
1264,2012-10-15 23:49:53,人間通,ロック,7,47,ベスト オブ くるり Tower Of Music Lover [初回盤] [Disc 3]
1265,2012-10-16 16:04:22,Boat_Pills To Kill Ma August,Soundtrack,10,64,Strange Curcus/HEADACHE Sounds Sampler CD A
1266,2012-10-17 18:12:27,Got To Move On,Electronica_Dance,8,90,Endless Summer [2006 Remastered Release]
1267,2012-10-17 18:15:23,Shisheido,Electronica_Dance,8,90,Endless Summer [2006 Remastered Release]
1268,2012-10-17 18:19:30,Before I Leave,Electronica_Dance,8,90,Endless Summer [2006 Remastered Release]
1269,2012-10-18 19:50:49,54 cymru beats,none,1,115,drukQs
1270,2012-10-18 19:53:13,jynweythek,none,1,115,drukQs
1271,2012-10-18 19:58:04,vordhosbn,none,1,115,drukQs
1272,2012-10-18 20:00:03,btoum-roumada,none,1,116,drukQs
1273,2012-10-18 20:00:34,lornaderek,none,1,116,drukQs
1274,2012-10-18 20:02:40,kladfvgbung micshk,none,1,116,drukQs
1275,2012-10-18 20:07:33,omgyjya-switch 7,none,1,116,drukQs
1276,2012-10-18 20:09:00,QKThr,none,1,116,drukQs
1277,2012-10-18 20:11:13,strotha tynhe,none,1,116,drukQs
1278,2012-10-18 20:17:37,meltphace 6,none,1,116,drukQs
1279,2012-10-18 20:22:45,gwely mernans,none,1,116,drukQs
1280,2012-10-18 20:23:10,bit 4,none,1,116,drukQs
1281,2012-10-18 20:24:29,prep gwarlek 36,none,1,116,drukQs
1282,2012-10-18 20:27:03,bbydhyonchord,none,1,116,drukQs
1283,2012-10-18 20:28:00,father,none,1,116,drukQs
1284,2012-10-18 20:33:18,cock-ver10,none,1,116,drukQs
1285,2012-10-18 20:35:24,avril 14th,none,1,116,drukQs
1286,2012-10-18 20:42:38,taking control,none,1,116,drukQs
1287,2012-10-18 20:50:48,Mt Saint Michel + Saint Michaels mount,none,1,116,drukQs
1288,2012-10-18 20:52:59,petiatil cx htdui,none,1,116,drukQs
1289,2012-10-18 20:59:46,gwarek2,none,1,116,drukQs
1290,2012-10-18 21:01:36,ruglen holon,none,1,117,drukQs
1291,2012-10-18 21:03:11,orban eq trx4,none,1,117,drukQs
1292,2012-10-18 22:53:31,afx 237 v.7,none,1,118,drukQs
1293,2012-10-18 23:02:07,ziggomatic 17,none,1,119,drukQs
1294,2012-10-18 23:02:20,aussios,none,1,119,drukQs
1295,2012-10-18 23:04:34,hy a Scullyas lyf adhagrow,none,1,119,drukQs
1296,2012-10-18 23:06:45,beskhu3epnm,none,1,119,drukQs
1297,2012-10-18 23:10:10,nanou2,none,1,119,drukQs
1298,2012-10-18 23:11:31,kesson delef,none,1,119,drukQs
1299,2012-10-18 23:19:09,Acrid Avid Jam Shred,none,1,119,...I Care Because You Do
1300,2012-10-18 23:23:59,The Waxen Pith,none,1,119,...I Care Because You Do
1301,2012-10-18 23:28:18,Wax The Nip,none,1,119,...I Care Because You Do
1302,2012-10-18 23:34:25,Icct Hedral [Edit],none,1,119,...I Care Because You Do
